customer_id,transaction_amount,transaction_date
ACC497,28,03/03/2017 12:03
ACC272,93,22/03/2017 07:35
ACC343,64,11/02/2017 16:51
ACC175,76,05/01/2017 00:29
ACC425,11,22/02/2017 07:12
ACC474,75,25/05/2017 16:41
ACC294,86,17/05/2017 13:18
ACC295,6,09/01/2017 11:08
ACC491,95,07/05/2017 19:44
ACC453,19,25/05/2017 20:09
ACC346,44,18/04/2017 06:51
ACC102,52,28/01/2017 05:46
ACC355,28,22/04/2017 02:02
ACC187,34,30/01/2017 03:27
ACC153,64,21/01/2017 09:00
ACC202,18,06/03/2017 17:33
ACC163,81,29/01/2017 14:47
ACC247,83,25/02/2017 04:44
ACC240,76,08/01/2017 12:10
ACC346,89,06/03/2017 01:48
ACC126,98,29/05/2017 17:22
ACC449,27,14/04/2017 02:16
ACC175,55,15/01/2017 09:42
ACC281,88,05/02/2017 02:09
ACC350,19,26/02/2017 21:08
ACC172,70,06/05/2017 06:36
ACC188,87,21/04/2017 05:42
ACC456,39,03/02/2017 06:22
ACC380,77,01/05/2017 16:23
ACC489,86,16/02/2017 09:03
ACC252,98,23/05/2017 08:31
ACC493,97,03/05/2017 09:55
ACC371,41,20/04/2017 19:29
ACC285,67,24/03/2017 06:51
ACC309,34,01/03/2017 17:52
ACC169,15,21/03/2017 10:45
ACC122,96,12/03/2017 05:05
ACC276,4,27/01/2017 07:44
ACC107,10,03/01/2017 20:25
ACC126,18,12/02/2017 10:38
ACC236,15,27/02/2017 08:45
ACC209,91,19/01/2017 15:08
ACC141,41,08/03/2017 23:33
ACC191,35,21/04/2017 07:23
ACC416,26,17/02/2017 07:31
ACC211,98,02/04/2017 02:28
ACC330,21,29/04/2017 02:40
ACC345,9,10/04/2017 06:57
ACC217,31,13/01/2017 05:52
ACC155,19,05/03/2017 04:16
ACC457,69,08/03/2017 15:04
ACC486,1,20/04/2017 09:33
ACC131,66,04/05/2017 20:01
ACC138,3,21/05/2017 19:39
ACC121,75,15/05/2017 20:14
ACC159,80,24/01/2017 09:08
ACC138,49,21/01/2017 05:55
ACC183,88,09/03/2017 23:27
ACC409,67,08/01/2017 20:53
ACC428,2,07/01/2017 18:37
ACC387,45,02/01/2017 15:38
ACC117,24,11/04/2017 14:33
ACC138,79,23/05/2017 20:53
ACC174,84,15/04/2017 02:24
ACC209,70,10/04/2017 18:21
ACC468,48,04/01/2017 12:08
ACC353,90,24/01/2017 10:41
ACC470,81,30/05/2017 03:04
ACC356,84,17/04/2017 08:41
ACC276,38,06/02/2017 08:53
ACC324,50,09/05/2017 04:50
ACC101,71,17/04/2017 20:00
ACC310,47,30/04/2017 00:08
ACC364,12,14/04/2017 18:13
ACC388,40,24/01/2017 15:24
ACC264,53,16/04/2017 19:28
ACC360,23,15/01/2017 02:27
ACC250,42,02/02/2017 21:23
ACC238,50,29/04/2017 19:36
ACC415,19,28/02/2017 21:34
ACC119,90,20/03/2017 01:02
ACC360,22,20/05/2017 16:44
ACC419,15,29/04/2017 03:04
ACC409,42,05/04/2017 09:34
ACC430,90,18/03/2017 14:33
ACC375,63,07/01/2017 21:12
ACC415,98,19/01/2017 20:36
ACC251,51,05/01/2017 13:22
ACC413,34,24/02/2017 21:56
ACC186,3,29/01/2017 10:35
ACC319,24,01/04/2017 20:03
ACC209,97,17/03/2017 00:56
ACC276,72,09/02/2017 04:50
ACC269,44,18/02/2017 14:27
ACC475,69,16/04/2017 04:33
ACC442,14,06/01/2017 14:23
ACC431,35,08/04/2017 06:49
ACC307,3,26/02/2017 08:55
ACC205,87,20/04/2017 04:10
ACC437,94,08/02/2017 23:47
ACC411,63,22/05/2017 13:07
ACC424,95,22/02/2017 21:20
ACC263,53,24/05/2017 22:35
ACC295,26,04/02/2017 17:17
ACC272,64,01/02/2017 18:27
ACC166,71,30/01/2017 05:34
ACC494,68,21/01/2017 11:56
ACC111,66,06/04/2017 22:29
ACC388,42,14/01/2017 19:45
ACC356,47,20/04/2017 07:35
ACC132,8,15/05/2017 07:39
ACC457,2,14/01/2017 12:03
ACC162,13,17/04/2017 22:30
ACC348,42,18/04/2017 20:48
ACC408,51,14/02/2017 01:23
ACC305,72,17/04/2017 07:28
ACC399,73,08/04/2017 08:52
ACC452,9,11/01/2017 10:42
ACC429,76,17/03/2017 05:51
ACC457,35,10/01/2017 19:58
ACC454,22,07/05/2017 07:13
ACC197,30,13/04/2017 15:51
ACC449,13,05/04/2017 04:41
ACC111,42,04/04/2017 14:56
ACC426,25,31/03/2017 23:59
ACC497,49,04/01/2017 18:16
ACC265,84,06/05/2017 01:27
ACC273,58,03/04/2017 04:14
ACC349,24,21/02/2017 20:52
ACC125,5,29/03/2017 01:52
ACC419,6,25/01/2017 07:38
ACC187,74,23/05/2017 16:23
ACC136,24,10/01/2017 00:32
ACC131,45,13/01/2017 11:18
ACC195,86,26/02/2017 03:35
ACC296,22,16/02/2017 13:23
ACC387,5,21/04/2017 01:22
ACC213,61,06/02/2017 10:47
ACC281,31,03/02/2017 11:17
ACC341,27,03/01/2017 20:23
ACC151,46,27/05/2017 21:16
ACC379,41,20/02/2017 20:44
ACC347,43,02/01/2017 11:59
ACC212,6,20/02/2017 14:10
ACC200,8,17/01/2017 15:11
ACC342,63,08/04/2017 09:32
ACC435,72,29/01/2017 03:21
ACC344,59,16/03/2017 10:58
ACC473,15,30/03/2017 13:41
ACC398,24,02/02/2017 03:04
ACC341,40,16/01/2017 07:44
ACC446,25,09/02/2017 12:56
ACC337,75,13/04/2017 19:41
ACC479,64,22/03/2017 09:48
ACC398,86,24/03/2017 07:02
ACC257,53,16/02/2017 12:10
ACC167,70,13/01/2017 18:56
ACC363,19,21/03/2017 10:11
ACC226,4,23/02/2017 09:23
ACC107,97,08/02/2017 08:09
ACC395,28,06/05/2017 00:56
ACC331,53,17/02/2017 13:47
ACC494,84,14/01/2017 12:20
ACC440,70,20/04/2017 15:05
ACC462,82,07/02/2017 12:26
ACC210,10,03/03/2017 00:20
ACC232,70,31/03/2017 00:57
ACC242,71,26/01/2017 20:41
ACC206,55,20/05/2017 22:44
ACC453,66,16/02/2017 11:26
ACC156,98,24/05/2017 05:54
ACC483,33,20/04/2017 21:39
ACC283,84,25/05/2017 16:21
ACC413,86,17/02/2017 14:25
ACC281,59,20/04/2017 22:59
ACC382,43,25/04/2017 11:52
ACC135,88,12/05/2017 19:51
ACC135,67,07/04/2017 06:26
ACC354,48,07/03/2017 05:58
ACC384,58,28/02/2017 00:17
ACC141,63,06/05/2017 13:29
ACC217,59,16/05/2017 23:59
ACC264,2,24/02/2017 01:26
ACC303,3,08/05/2017 12:06
ACC260,62,24/03/2017 02:26
ACC281,28,16/04/2017 08:30
ACC356,88,15/01/2017 09:09
ACC384,96,05/02/2017 20:14
ACC203,92,10/03/2017 15:51
ACC407,60,19/04/2017 00:14
ACC263,9,09/05/2017 17:11
ACC333,9,07/04/2017 17:59
ACC255,61,12/01/2017 09:07
ACC249,22,05/02/2017 23:40
ACC197,87,09/02/2017 17:27
ACC116,57,04/03/2017 13:34
ACC364,11,29/04/2017 13:44
ACC165,52,05/03/2017 14:23
ACC329,62,07/01/2017 21:55
ACC399,8,27/03/2017 01:33
ACC218,73,12/01/2017 06:31
ACC189,70,18/02/2017 16:50
ACC294,48,09/01/2017 03:56
ACC308,62,03/03/2017 06:26
ACC487,87,27/02/2017 12:42
ACC486,5,24/05/2017 11:28
ACC101,68,07/01/2017 06:33
ACC493,83,03/04/2017 00:42
ACC467,62,06/04/2017 12:04
ACC349,43,10/01/2017 06:01
ACC314,10,21/03/2017 19:26
ACC225,15,19/04/2017 23:43
ACC298,91,20/05/2017 12:45
ACC285,9,28/04/2017 06:17
ACC415,93,21/03/2017 19:13
ACC204,37,31/03/2017 06:27
ACC327,55,31/05/2017 16:46
ACC299,6,04/05/2017 08:20
ACC449,17,03/01/2017 11:44
ACC230,35,14/03/2017 18:16
ACC349,73,12/03/2017 02:39
ACC472,37,20/05/2017 13:16
ACC427,79,14/01/2017 13:44
ACC296,51,29/03/2017 20:01
ACC194,19,19/05/2017 04:06
ACC326,90,01/02/2017 00:24
ACC362,76,05/05/2017 02:45
ACC217,92,17/01/2017 18:17
ACC353,53,21/03/2017 13:29
ACC313,3,15/01/2017 22:23
ACC420,89,09/01/2017 07:34
ACC437,95,22/04/2017 23:40
ACC171,17,21/01/2017 13:49
ACC115,20,14/05/2017 16:52
ACC273,19,06/04/2017 18:06
ACC100,98,04/02/2017 14:47
ACC108,46,09/03/2017 21:38
ACC266,79,05/04/2017 04:33
ACC460,13,30/03/2017 07:21
ACC424,41,22/05/2017 13:27
ACC254,55,10/04/2017 00:57
ACC351,93,08/04/2017 15:54
ACC395,72,24/05/2017 04:18
ACC387,57,26/01/2017 10:06
ACC496,30,22/03/2017 13:15
ACC102,3,28/04/2017 23:00
ACC470,29,27/02/2017 21:33
ACC259,42,27/04/2017 10:31
ACC443,34,20/02/2017 19:58
ACC174,18,01/02/2017 14:09
ACC232,44,13/02/2017 01:27
ACC298,26,18/05/2017 06:58
ACC438,32,22/04/2017 04:07
ACC419,61,22/03/2017 13:59
ACC464,91,12/02/2017 22:31
ACC147,70,12/04/2017 16:32
ACC105,82,09/01/2017 06:21
ACC247,91,16/05/2017 04:07
ACC198,38,26/04/2017 22:05
ACC416,14,06/02/2017 10:12
ACC344,93,16/02/2017 01:36
ACC281,98,08/01/2017 19:26
ACC254,87,20/03/2017 19:32
ACC428,84,18/01/2017 12:03
ACC293,33,06/01/2017 06:52
ACC422,40,13/02/2017 03:35
ACC118,99,19/02/2017 22:23
ACC442,22,02/03/2017 05:18
ACC207,63,03/02/2017 11:41
ACC485,72,03/05/2017 04:55
ACC311,29,29/03/2017 03:53
ACC144,4,22/03/2017 17:13
ACC152,39,30/03/2017 01:20
ACC356,65,19/05/2017 11:24
ACC201,49,11/01/2017 16:11
ACC366,85,10/04/2017 14:40
ACC102,41,31/01/2017 08:04
ACC196,37,28/02/2017 14:30
ACC138,76,06/04/2017 15:38
ACC256,94,12/05/2017 09:27
ACC362,87,07/01/2017 10:22
ACC440,67,09/03/2017 19:38
ACC154,74,30/05/2017 02:08
ACC274,44,29/01/2017 08:50
ACC273,53,24/03/2017 18:47
ACC451,95,18/04/2017 09:28
ACC497,80,18/03/2017 01:11
ACC120,43,22/01/2017 13:17
ACC406,41,26/04/2017 22:30
ACC480,75,21/03/2017 23:15
ACC317,56,28/05/2017 12:03
ACC244,38,07/05/2017 20:56
ACC242,54,07/04/2017 04:50
ACC207,51,29/04/2017 16:15
ACC378,71,30/03/2017 17:43
ACC217,10,25/03/2017 20:05
ACC300,13,01/05/2017 14:48
ACC279,55,16/03/2017 16:59
ACC102,55,08/04/2017 05:08
ACC469,71,20/03/2017 09:33
ACC411,6,10/02/2017 00:43
ACC347,26,05/01/2017 04:45
ACC135,94,14/02/2017 22:35
ACC235,45,01/04/2017 03:15
ACC271,86,22/02/2017 12:39
ACC165,43,29/01/2017 19:48
ACC392,53,12/05/2017 06:32
ACC402,95,13/05/2017 06:48
ACC236,72,13/03/2017 11:58
ACC289,69,15/05/2017 01:45
ACC145,81,28/04/2017 15:23
ACC110,75,05/05/2017 08:12
ACC255,6,09/05/2017 15:24
ACC130,89,03/01/2017 02:33
ACC484,58,26/04/2017 12:58
ACC489,23,05/02/2017 03:29
ACC131,80,05/05/2017 12:30
ACC191,13,14/01/2017 14:40
ACC453,39,11/02/2017 17:52
ACC247,72,11/03/2017 09:45
ACC463,77,16/05/2017 02:06
ACC432,37,31/01/2017 22:33
ACC241,42,24/01/2017 01:07
ACC258,71,02/02/2017 09:46
ACC127,13,16/05/2017 01:55
ACC239,13,08/03/2017 00:58
ACC494,41,28/05/2017 10:31
ACC156,66,05/03/2017 20:27
ACC418,16,29/05/2017 16:17
ACC431,56,01/02/2017 11:05
ACC222,13,25/05/2017 20:08
ACC457,45,06/04/2017 05:44
ACC253,65,14/04/2017 09:34
ACC128,35,31/03/2017 17:55
ACC343,94,22/03/2017 12:59
ACC245,61,07/04/2017 15:43
ACC410,98,21/05/2017 03:39
ACC301,11,08/05/2017 20:53
ACC199,72,04/02/2017 17:54
ACC376,80,18/04/2017 18:26
ACC176,53,26/03/2017 14:58
ACC250,96,18/04/2017 10:54
ACC437,36,31/01/2017 08:03
ACC325,15,16/04/2017 18:25
ACC239,83,29/01/2017 16:38
ACC416,32,16/05/2017 07:25
ACC335,65,28/01/2017 03:15
ACC145,51,27/04/2017 21:06
ACC216,12,21/02/2017 16:11
ACC214,73,16/01/2017 20:08
ACC369,13,08/04/2017 16:49
ACC144,47,02/02/2017 05:40
ACC489,67,08/04/2017 19:11
ACC201,95,24/01/2017 00:10
ACC118,13,10/04/2017 14:25
ACC283,73,14/05/2017 15:50
ACC488,24,29/05/2017 09:32
ACC129,27,24/03/2017 17:37
ACC130,27,13/01/2017 18:03
ACC358,97,23/04/2017 07:23
ACC410,50,02/02/2017 16:29
ACC314,15,30/04/2017 03:17
ACC228,70,26/04/2017 17:22
ACC178,19,31/05/2017 00:58
ACC401,58,24/01/2017 09:21
ACC153,82,12/02/2017 12:18
ACC405,19,25/02/2017 02:01
ACC152,31,27/01/2017 23:10
ACC434,68,21/04/2017 14:29
ACC187,28,03/02/2017 14:48
ACC362,30,24/04/2017 02:53
ACC128,32,28/03/2017 13:18
ACC174,82,07/01/2017 20:17
ACC195,72,14/04/2017 23:16
ACC283,78,16/02/2017 23:23
ACC289,63,18/05/2017 06:28
ACC291,55,21/05/2017 08:18
ACC177,93,20/03/2017 00:42
ACC391,49,16/02/2017 11:49
ACC215,88,13/01/2017 09:00
ACC135,16,17/01/2017 10:49
ACC452,16,20/01/2017 12:19
ACC467,19,10/03/2017 16:49
ACC279,3,22/01/2017 12:45
ACC316,44,11/01/2017 04:57
ACC292,9,01/02/2017 06:09
ACC334,50,06/01/2017 02:34
ACC198,24,16/02/2017 21:44
ACC499,42,08/01/2017 18:50
ACC138,64,24/04/2017 00:49
ACC409,87,22/05/2017 17:13
ACC359,33,12/02/2017 20:29
ACC368,79,28/04/2017 05:36
ACC290,44,07/05/2017 20:50
ACC402,22,28/03/2017 09:16
ACC166,75,29/03/2017 08:51
ACC337,9,03/02/2017 23:04
ACC123,96,12/02/2017 20:27
ACC306,9,21/04/2017 05:59
ACC104,27,08/03/2017 21:30
ACC249,62,06/04/2017 08:14
ACC253,34,10/05/2017 05:23
ACC170,79,08/02/2017 23:15
ACC266,40,18/01/2017 22:01
ACC190,25,20/04/2017 11:13
ACC373,8,07/04/2017 09:53
ACC252,49,08/03/2017 16:59
ACC158,13,06/03/2017 00:42
ACC390,93,24/03/2017 09:49
ACC334,3,20/03/2017 12:41
ACC426,77,12/05/2017 00:19
ACC469,53,14/02/2017 10:18
ACC269,78,14/04/2017 00:14
ACC414,17,28/01/2017 04:20
ACC291,62,05/01/2017 08:35
ACC317,20,09/01/2017 01:47
ACC222,61,14/04/2017 21:43
ACC242,50,17/02/2017 02:12
ACC209,96,02/05/2017 09:15
ACC189,83,01/01/2017 17:32
ACC385,2,02/01/2017 19:17
ACC367,27,03/05/2017 08:29
ACC355,74,27/04/2017 08:30
ACC340,39,14/01/2017 19:43
ACC436,61,16/02/2017 18:07
ACC220,93,09/03/2017 18:15
ACC198,9,09/01/2017 04:09
ACC311,25,17/03/2017 08:37
ACC228,38,08/03/2017 04:37
ACC312,74,30/04/2017 20:17
ACC391,34,17/02/2017 02:03
ACC323,74,08/03/2017 19:39
ACC277,77,30/03/2017 20:41
ACC188,96,31/05/2017 19:02
ACC178,58,09/03/2017 10:12
ACC255,23,27/03/2017 21:48
ACC333,46,04/03/2017 17:28
ACC475,13,02/04/2017 16:45
ACC151,51,01/05/2017 21:04
ACC259,79,03/01/2017 12:50
ACC184,38,05/05/2017 19:07
ACC400,97,17/05/2017 15:28
ACC382,51,06/02/2017 13:18
ACC229,5,24/02/2017 01:59
ACC250,61,10/02/2017 19:43
ACC122,28,03/01/2017 04:53
ACC315,97,15/02/2017 13:43
ACC237,83,04/04/2017 11:02
ACC195,67,02/05/2017 19:25
ACC388,25,20/01/2017 01:30
ACC237,60,31/05/2017 19:20
ACC395,82,06/04/2017 18:58
ACC232,85,21/03/2017 02:37
ACC154,80,27/04/2017 12:00
ACC174,16,30/04/2017 11:12
ACC493,15,01/04/2017 09:38
ACC260,43,18/03/2017 09:35
ACC112,96,06/03/2017 12:09
ACC471,82,12/03/2017 14:23
ACC164,84,28/04/2017 16:19
ACC436,40,27/01/2017 14:47
ACC154,68,04/02/2017 00:37
ACC243,28,02/04/2017 22:14
ACC442,40,13/04/2017 23:16
ACC283,75,11/05/2017 09:59
ACC260,76,15/05/2017 14:28
ACC350,68,12/05/2017 08:07
ACC353,56,03/03/2017 19:49
ACC100,43,14/05/2017 20:03
ACC384,46,24/04/2017 02:50
ACC273,74,04/02/2017 22:11
ACC124,52,12/01/2017 23:31
ACC337,4,18/03/2017 16:42
ACC101,64,03/05/2017 12:28
ACC182,60,05/01/2017 10:04
ACC113,69,04/01/2017 04:17
ACC479,58,21/02/2017 03:07
ACC110,60,12/01/2017 07:31
ACC187,99,20/01/2017 00:21
ACC223,13,25/04/2017 15:45
ACC399,80,26/03/2017 00:53
ACC470,72,12/04/2017 23:57
ACC452,70,31/05/2017 13:33
ACC125,9,26/04/2017 00:08
ACC491,68,07/05/2017 09:17
ACC220,8,16/01/2017 07:19
ACC471,28,13/03/2017 14:59
ACC351,73,15/03/2017 23:23
ACC169,96,07/05/2017 07:50
ACC154,23,31/01/2017 23:38
ACC284,51,21/02/2017 00:53
ACC148,18,05/05/2017 10:19
ACC246,55,20/05/2017 07:22
ACC440,59,22/03/2017 17:31
ACC413,75,09/03/2017 14:16
ACC425,22,03/02/2017 02:46
ACC445,23,19/03/2017 18:51
ACC136,67,14/04/2017 19:26
ACC309,96,15/04/2017 06:03
ACC138,58,23/01/2017 11:20
ACC240,16,18/02/2017 04:05
ACC281,65,16/05/2017 23:42
ACC214,33,10/05/2017 08:51
ACC454,25,14/05/2017 10:13
ACC292,55,03/05/2017 18:20
ACC307,3,08/01/2017 18:41
ACC269,97,28/04/2017 12:46
ACC174,38,05/03/2017 13:43
ACC127,23,01/02/2017 05:21
ACC411,50,02/02/2017 21:28
ACC378,85,27/05/2017 13:48
ACC467,83,16/02/2017 14:33
ACC259,27,04/05/2017 05:11
ACC253,74,30/01/2017 22:13
ACC309,26,10/02/2017 18:32
ACC322,57,15/01/2017 10:01
ACC148,23,21/03/2017 14:24
ACC378,78,03/04/2017 14:15
ACC326,49,17/03/2017 01:04
ACC173,75,21/03/2017 17:10
ACC354,30,07/02/2017 05:23
ACC339,87,08/04/2017 16:35
ACC138,35,17/04/2017 03:53
ACC114,54,19/02/2017 16:01
ACC451,1,11/04/2017 00:10
ACC447,85,10/02/2017 22:30
ACC371,90,27/02/2017 09:49
ACC176,29,09/05/2017 22:31
ACC476,70,28/01/2017 12:02
ACC292,88,28/05/2017 23:44
ACC373,10,23/02/2017 19:56
ACC461,89,31/03/2017 12:06
ACC498,36,29/03/2017 05:03
ACC109,3,29/01/2017 13:05
ACC132,45,24/04/2017 23:49
ACC417,42,10/03/2017 02:47
ACC411,45,24/04/2017 13:39
ACC492,42,13/03/2017 09:20
ACC112,20,10/03/2017 09:29
ACC416,20,19/03/2017 11:46
ACC389,28,22/01/2017 13:57
ACC119,75,15/01/2017 18:21
ACC205,66,06/05/2017 16:21
ACC239,76,13/05/2017 04:52
ACC315,13,12/05/2017 17:06
ACC190,36,09/03/2017 11:32
ACC282,27,04/02/2017 08:56
ACC497,67,26/01/2017 10:19
ACC438,59,26/01/2017 16:22
ACC476,37,25/03/2017 05:54
ACC151,20,27/02/2017 21:39
ACC124,25,09/01/2017 16:10
ACC158,35,18/01/2017 03:15
ACC290,58,18/05/2017 13:19
ACC318,7,22/05/2017 18:01
ACC266,72,25/01/2017 13:36
ACC341,61,08/03/2017 10:19
ACC139,95,22/04/2017 16:19
ACC308,34,22/05/2017 02:00
ACC270,80,23/05/2017 21:25
ACC397,73,15/04/2017 13:45
ACC219,55,21/03/2017 19:25
ACC199,34,22/03/2017 10:12
ACC165,84,09/02/2017 00:38
ACC478,57,01/02/2017 02:46
ACC143,44,19/01/2017 03:45
ACC147,98,07/02/2017 14:16
ACC416,21,14/04/2017 15:58
ACC143,5,30/04/2017 17:50
ACC392,41,09/03/2017 08:27
ACC188,38,20/01/2017 02:46
ACC105,7,23/05/2017 13:18
ACC155,23,29/01/2017 00:03
ACC119,49,04/05/2017 21:55
ACC478,97,22/04/2017 16:55
ACC162,39,07/05/2017 12:52
ACC487,43,25/01/2017 17:17
ACC396,43,26/02/2017 18:31
ACC350,20,10/02/2017 09:35
ACC496,27,08/03/2017 15:37
ACC386,29,15/05/2017 09:37
ACC155,20,26/01/2017 22:54
ACC366,12,26/05/2017 01:22
ACC188,3,02/01/2017 05:39
ACC235,19,28/01/2017 08:18
ACC137,69,03/02/2017 20:55
ACC145,92,27/01/2017 17:27
ACC445,92,16/05/2017 08:13
ACC227,92,25/01/2017 13:00
ACC257,9,14/02/2017 03:24
ACC408,83,24/01/2017 23:21
ACC253,72,28/04/2017 06:31
ACC152,52,31/03/2017 14:49
ACC275,35,02/05/2017 07:16
ACC175,96,21/04/2017 07:49
ACC133,27,17/04/2017 02:28
ACC426,49,10/05/2017 03:08
ACC168,74,27/02/2017 09:37
ACC117,77,21/01/2017 06:15
ACC110,20,06/02/2017 20:10
ACC373,8,24/05/2017 06:24
ACC268,37,05/01/2017 16:01
ACC496,8,02/04/2017 14:55
ACC110,81,28/03/2017 22:08
ACC164,84,14/03/2017 06:44
ACC165,84,30/05/2017 01:08
ACC437,27,25/04/2017 21:17
ACC238,30,26/01/2017 23:39
ACC200,28,20/03/2017 12:34
ACC300,38,08/05/2017 05:49
ACC170,9,05/04/2017 18:01
ACC196,74,02/03/2017 05:12
ACC152,50,01/03/2017 11:59
ACC492,74,01/05/2017 10:37
ACC340,58,11/03/2017 18:52
ACC211,18,12/01/2017 07:18
ACC162,3,03/05/2017 22:17
ACC383,30,22/04/2017 13:03
ACC404,51,07/04/2017 07:03
ACC169,57,23/01/2017 11:42
ACC473,35,10/04/2017 23:02
ACC163,60,25/01/2017 06:28
ACC390,83,19/04/2017 19:55
ACC248,15,18/02/2017 08:47
ACC336,29,01/02/2017 18:13
ACC383,99,04/02/2017 07:05
ACC394,52,15/02/2017 06:08
ACC219,14,16/04/2017 12:21
ACC498,14,06/02/2017 03:13
ACC249,47,01/03/2017 13:54
ACC118,6,28/04/2017 07:01
ACC402,23,06/04/2017 19:13
ACC337,42,08/03/2017 08:56
ACC376,63,01/01/2017 14:15
ACC415,81,12/04/2017 06:56
ACC291,97,28/02/2017 19:47
ACC343,11,01/02/2017 20:24
ACC497,53,05/03/2017 18:47
ACC450,67,12/05/2017 22:26
ACC231,40,27/02/2017 20:11
ACC331,68,23/05/2017 11:32
ACC200,56,06/02/2017 16:23
ACC296,99,21/03/2017 09:36
ACC308,33,29/01/2017 12:06
ACC470,1,28/01/2017 08:49
ACC221,55,01/01/2017 20:36
ACC412,94,08/02/2017 03:06
ACC276,20,13/04/2017 06:25
ACC447,40,07/03/2017 11:52
ACC126,74,07/02/2017 04:23
ACC342,74,27/04/2017 20:41
ACC255,21,06/03/2017 05:54
ACC461,34,12/05/2017 12:10
ACC235,62,02/02/2017 17:05
ACC251,48,24/01/2017 12:26
ACC270,51,10/01/2017 09:43
ACC284,39,03/03/2017 12:27
ACC270,23,30/05/2017 04:05
ACC488,95,01/03/2017 21:12
ACC129,32,26/03/2017 08:49
ACC376,29,31/01/2017 23:19
ACC185,18,23/02/2017 08:40
ACC479,49,14/05/2017 19:52
ACC327,13,21/01/2017 08:00
ACC373,17,15/04/2017 13:16
ACC112,78,24/02/2017 07:44
ACC305,85,16/04/2017 01:12
ACC263,10,01/01/2017 22:15
ACC471,34,09/03/2017 02:31
ACC220,51,21/02/2017 01:05
ACC169,19,10/02/2017 16:15
ACC350,27,16/05/2017 01:42
ACC411,69,19/04/2017 02:50
ACC465,28,23/05/2017 09:01
ACC238,55,26/02/2017 11:57
ACC120,36,25/02/2017 23:28
ACC194,64,03/01/2017 10:24
ACC227,61,20/03/2017 22:10
ACC243,7,26/02/2017 09:52
ACC172,91,16/05/2017 07:44
ACC141,11,28/05/2017 09:18
ACC178,23,01/05/2017 08:19
ACC474,1,23/01/2017 11:02
ACC168,10,13/03/2017 17:23
ACC187,35,06/05/2017 06:09
ACC269,40,01/05/2017 12:44
ACC484,29,03/03/2017 20:53
ACC322,88,18/01/2017 11:34
ACC394,23,06/05/2017 00:56
ACC454,13,23/01/2017 00:44
ACC353,69,15/05/2017 09:17
ACC373,78,18/02/2017 13:23
ACC170,11,12/01/2017 05:35
ACC422,2,20/02/2017 02:47
ACC219,65,23/05/2017 02:54
ACC494,18,23/04/2017 16:59
ACC142,18,26/02/2017 20:53
ACC355,15,29/01/2017 21:05
ACC392,81,01/02/2017 04:30
ACC206,40,27/04/2017 19:25
ACC178,8,12/02/2017 09:00
ACC482,10,13/03/2017 13:11
ACC440,16,04/05/2017 18:48
ACC177,72,11/02/2017 23:36
ACC176,31,13/04/2017 20:32
ACC386,82,10/02/2017 21:38
ACC493,20,07/04/2017 13:35
ACC426,2,20/04/2017 19:56
ACC203,12,29/01/2017 16:18
ACC180,32,29/04/2017 08:27
ACC363,59,09/05/2017 14:49
ACC277,10,27/04/2017 17:22
ACC113,54,28/02/2017 12:58
ACC178,91,14/04/2017 21:12
ACC385,23,18/04/2017 05:10
ACC422,6,12/03/2017 03:04
ACC218,63,28/05/2017 21:03
ACC267,81,22/03/2017 07:36
ACC260,89,01/04/2017 18:39
ACC365,83,31/03/2017 05:46
ACC455,89,20/05/2017 12:53
ACC211,21,08/01/2017 22:46
ACC493,28,10/03/2017 04:32
ACC495,22,28/02/2017 00:26
ACC409,96,03/02/2017 14:51
ACC193,36,24/04/2017 10:18
ACC149,59,20/03/2017 19:53
ACC169,75,23/03/2017 13:18
ACC194,86,05/05/2017 10:51
ACC435,40,05/02/2017 21:46
ACC298,24,20/02/2017 05:27
ACC499,67,01/01/2017 02:24
ACC477,41,05/01/2017 02:44
ACC311,85,03/01/2017 04:49
ACC172,98,23/05/2017 08:24
ACC165,61,25/05/2017 10:29
ACC120,50,08/05/2017 05:52
ACC156,98,19/02/2017 10:03
ACC228,31,02/02/2017 14:30
ACC133,54,09/03/2017 18:10
ACC467,26,04/03/2017 00:20
ACC353,5,24/02/2017 09:08
ACC486,15,09/01/2017 01:49
ACC471,37,13/02/2017 07:14
ACC290,77,30/05/2017 09:45
ACC389,22,09/03/2017 09:32
ACC160,16,10/04/2017 05:01
ACC207,96,14/04/2017 01:39
ACC441,78,03/05/2017 02:39
ACC360,79,16/05/2017 11:39
ACC281,44,07/05/2017 01:35
ACC350,57,13/05/2017 13:22
ACC333,15,19/05/2017 17:23
ACC275,28,16/02/2017 15:33
ACC428,94,22/04/2017 20:55
ACC185,74,16/04/2017 16:54
ACC109,9,04/01/2017 10:18
ACC416,95,06/02/2017 22:48
ACC105,31,02/04/2017 01:36
ACC100,57,19/01/2017 18:52
ACC455,44,21/05/2017 02:23
ACC104,25,07/01/2017 16:01
ACC256,10,30/01/2017 11:03
ACC360,20,17/05/2017 06:59
ACC334,35,21/02/2017 12:18
ACC157,56,23/03/2017 13:47
ACC153,54,29/01/2017 13:06
ACC403,77,15/04/2017 16:04
ACC284,79,22/01/2017 11:08
ACC113,53,21/04/2017 05:13
ACC457,60,01/03/2017 05:50
ACC248,18,03/03/2017 12:29
ACC359,40,03/02/2017 20:24
ACC419,9,24/04/2017 23:31
ACC122,21,19/02/2017 09:48
ACC358,78,18/01/2017 16:38
